timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1667228236906,340,Request1-0,301,Moved Permanently,Thread Group 1-7,text,true,,703,115,10,10,https://google.com/,340,0,0
1667228237247,487,Request1-1,200,OK,Thread Group 1-7,text,true,,17472,119,10,10,https://www.google.com/,453,0,0
1667228237027,940,Request1,200,OK,Thread Group 1-9,text,true,,18192,234,10,10,https://www.google.com/,408,0,0
1667228237027,408,Request1-0,301,Moved Permanently,Thread Group 1-9,text,true,,703,115,10,10,https://google.com/,408,0,0
1667228237435,532,Request1-1,200,OK,Thread Group 1-9,text,true,,17489,119,10,10,https://www.google.com/,531,0,0
1667228236644,1330,Request1,200,OK,Thread Group 1-10,text,true,,18164,234,10,10,https://www.google.com/,790,0,0
1667228236644,790,Request1-0,301,Moved Permanently,Thread Group 1-10,text,true,,703,115,10,10,https://google.com/,790,0,0
1667228237435,539,Request1-1,200,OK,Thread Group 1-10,text,true,,17461,119,10,10,https://www.google.com/,531,0,0
1667228237169,806,Request1,200,OK,Thread Group 1-2,text,true,,18179,234,10,10,https://www.google.com/,333,0,0
1667228236400,1575,Request1,200,OK,Thread Group 1-8,text,true,,18146,234,10,10,https://www.google.com/,1034,0,0
1667228237169,333,Request1-0,301,Moved Permanently,Thread Group 1-2,text,true,,703,115,10,10,https://google.com/,333,0,0
1667228236400,1034,Request1-0,301,Moved Permanently,Thread Group 1-8,text,true,,703,115,10,10,https://google.com/,1034,0,0
1667228237502,473,Request1-1,200,OK,Thread Group 1-2,text,true,,17476,119,10,10,https://www.google.com/,465,0,0
1667228237435,540,Request1-1,200,OK,Thread Group 1-8,text,true,,17443,119,10,10,https://www.google.com/,537,0,0
1667228237441,813,Request1,200,OK,Thread Group 1-3,text,true,,18143,234,10,10,https://www.google.com/,333,0,0
1667228237445,809,Request1,200,OK,Thread Group 1-6,text,true,,18197,234,10,10,https://www.google.com/,325,0,0
1667228237441,333,Request1-0,301,Moved Permanently,Thread Group 1-3,text,true,,703,115,10,10,https://google.com/,333,0,0
1667228237774,480,Request1-1,200,OK,Thread Group 1-3,text,true,,17440,119,10,10,https://www.google.com/,480,0,0
1667228237445,325,Request1-0,301,Moved Permanently,Thread Group 1-6,text,true,,703,115,10,10,https://google.com/,325,0,0
1667228237770,484,Request1-1,200,OK,Thread Group 1-6,text,true,,17494,119,10,10,https://www.google.com/,462,0,0
1667228237531,966,Request1,200,OK,Thread Group 1-5,text,true,,18221,234,10,10,https://www.google.com/,435,0,0
1667228237531,435,Request1-0,301,Moved Permanently,Thread Group 1-5,text,true,,703,115,10,10,https://google.com/,435,0,0
1667228237966,531,Request1-1,200,OK,Thread Group 1-5,text,true,,17518,119,10,10,https://www.google.com/,531,0,0
1667228237758,784,Request1,200,OK,Thread Group 1-7,text,true,,18210,234,10,10,https://www.google.com/,331,0,0
1667228237758,331,Request1-0,301,Moved Permanently,Thread Group 1-7,text,true,,703,115,10,10,https://google.com/,331,0,0
1667228238089,453,Request1-1,200,OK,Thread Group 1-7,text,true,,17507,119,10,10,https://www.google.com/,437,0,0
1667228237707,1063,Request1,200,OK,Thread Group 1-4,text,true,,18199,234,10,10,https://www.google.com/,525,0,0
1667228237975,798,Request1,200,OK,Thread Group 1-8,text,true,,18158,234,10,10,https://www.google.com/,324,0,0
1667228237975,795,Request1,200,OK,Thread Group 1-2,text,true,,18210,234,10,10,https://www.google.com/,333,0,0
1667228237707,525,Request1-0,301,Moved Permanently,Thread Group 1-4,text,true,,703,115,10,10,https://google.com/,525,0,0
1667228237975,324,Request1-0,301,Moved Permanently,Thread Group 1-8,text,true,,703,115,10,10,https://google.com/,324,0,0
1667228237975,333,Request1-0,301,Moved Permanently,Thread Group 1-2,text,true,,703,115,10,10,https://google.com/,333,0,0
1667228238232,538,Request1-1,200,OK,Thread Group 1-4,text,true,,17496,119,10,10,https://www.google.com/,530,0,0
1667228238299,474,Request1-1,200,OK,Thread Group 1-8,text,true,,17455,119,10,10,https://www.google.com/,473,0,0
1667228238308,462,Request1-1,200,OK,Thread Group 1-2,text,true,,17507,119,10,10,https://www.google.com/,456,0,0
1667228236402,2405,Request1,200,OK,Thread Group 1-1,text,true,,18153,234,10,10,https://www.google.com/,1032,0,0
1667228236402,1032,Request1-0,301,Moved Permanently,Thread Group 1-1,text,true,,703,115,10,10,https://google.com/,1032,0,0
1667228237435,1372,Request1-1,200,OK,Thread Group 1-1,text,true,,17450,119,10,10,https://www.google.com/,1363,0,0
1667228237975,1054,Request1,200,OK,Thread Group 1-10,text,true,,18238,234,10,10,https://www.google.com/,522,0,0
1667228237975,522,Request1-0,301,Moved Permanently,Thread Group 1-10,text,true,,703,115,10,10,https://google.com/,522,0,0
1667228238498,531,Request1-1,200,OK,Thread Group 1-10,text,true,,17535,119,10,10,https://www.google.com/,530,0,0
1667228238269,814,Request1,200,OK,Thread Group 1-3,text,true,,18192,234,10,10,https://www.google.com/,332,0,0
1667228238269,332,Request1-0,301,Moved Permanently,Thread Group 1-3,text,true,,703,115,10,10,https://google.com/,332,0,0
1667228238601,482,Request1-1,200,OK,Thread Group 1-3,text,true,,17489,119,10,10,https://www.google.com/,470,0,0
1667228237967,1120,Request1,200,OK,Thread Group 1-9,text,true,,18215,234,10,10,https://www.google.com/,332,0,0
1667228237967,332,Request1-0,301,Moved Permanently,Thread Group 1-9,text,true,,703,115,10,10,https://google.com/,332,0,0
1667228238299,788,Request1-1,200,OK,Thread Group 1-9,text,true,,17512,119,10,10,https://www.google.com/,777,0,0
1667228238497,798,Request1,200,OK,Thread Group 1-5,text,true,,18139,234,10,10,https://www.google.com/,328,0,0
1667228238497,328,Request1-0,301,Moved Permanently,Thread Group 1-5,text,true,,703,115,10,10,https://google.com/,328,0,0
1667228238825,470,Request1-1,200,OK,Thread Group 1-5,text,true,,17436,119,10,10,https://www.google.com/,470,0,0
1667228238542,827,Request1,200,OK,Thread Group 1-7,text,true,,18207,234,10,10,https://www.google.com/,331,0,0
1667228238542,331,Request1-0,301,Moved Permanently,Thread Group 1-7,text,true,,703,115,10,10,https://google.com/,331,0,0
1667228238873,496,Request1-1,200,OK,Thread Group 1-7,text,true,,17504,119,10,10,https://www.google.com/,484,0,0
1667228238775,792,Request1,200,OK,Thread Group 1-4,text,true,,18117,234,9,9,https://www.google.com/,328,0,0
1667228238775,328,Request1-0,301,Moved Permanently,Thread Group 1-4,text,true,,703,115,9,9,https://google.com/,328,0,0
1667228239104,463,Request1-1,200,OK,Thread Group 1-4,text,true,,17414,119,9,9,https://www.google.com/,461,0,0
1667228238775,794,Request1,200,OK,Thread Group 1-2,text,true,,18208,234,8,8,https://www.google.com/,328,0,0
1667228238775,328,Request1-0,301,Moved Permanently,Thread Group 1-2,text,true,,703,115,8,8,https://google.com/,328,0,0
1667228239103,466,Request1-1,200,OK,Thread Group 1-2,text,true,,17505,119,8,8,https://www.google.com/,459,0,0
1667228238775,802,Request1,200,OK,Thread Group 1-8,text,true,,18190,234,7,7,https://www.google.com/,331,0,0
1667228238775,331,Request1-0,301,Moved Permanently,Thread Group 1-8,text,true,,703,115,7,7,https://google.com/,331,0,0
1667228239106,471,Request1-1,200,OK,Thread Group 1-8,text,true,,17487,119,7,7,https://www.google.com/,463,0,0
1667228238807,776,Request1,200,OK,Thread Group 1-1,text,true,,18219,234,6,6,https://www.google.com/,329,0,0
1667228238807,329,Request1-0,301,Moved Permanently,Thread Group 1-1,text,true,,703,115,6,6,https://google.com/,329,0,0
1667228239137,446,Request1-1,200,OK,Thread Group 1-1,text,true,,17516,119,6,6,https://www.google.com/,436,0,0
1667228238269,1571,Request1,200,OK,Thread Group 1-6,text,true,,18180,234,5,5,https://www.google.com/,1040,0,0
1667228238269,1040,Request1-0,301,Moved Permanently,Thread Group 1-6,text,true,,703,115,5,5,https://google.com/,1040,0,0
1667228239309,531,Request1-1,200,OK,Thread Group 1-6,text,true,,17477,119,5,5,https://www.google.com/,516,0,0
1667228239087,777,Request1,200,OK,Thread Group 1-9,text,true,,18207,234,4,4,https://www.google.com/,323,0,0
1667228239087,323,Request1-0,301,Moved Permanently,Thread Group 1-9,text,true,,703,115,4,4,https://google.com/,323,0,0
1667228239410,454,Request1-1,200,OK,Thread Group 1-9,text,true,,17504,119,4,4,https://www.google.com/,444,0,0
1667228239083,808,Request1,200,OK,Thread Group 1-3,text,true,,18145,234,3,3,https://www.google.com/,332,0,0
1667228239083,332,Request1-0,301,Moved Permanently,Thread Group 1-3,text,true,,703,115,3,3,https://google.com/,332,0,0
1667228239416,475,Request1-1,200,OK,Thread Group 1-3,text,true,,17442,119,3,3,https://www.google.com/,465,0,0
1667228239295,796,Request1,200,OK,Thread Group 1-5,text,true,,18139,234,2,2,https://www.google.com/,327,0,0
1667228239295,327,Request1-0,301,Moved Permanently,Thread Group 1-5,text,true,,703,115,2,2,https://google.com/,327,0,0
1667228239622,469,Request1-1,200,OK,Thread Group 1-5,text,true,,17436,119,2,2,https://www.google.com/,469,0,0
1667228239029,1450,Request1,200,OK,Thread Group 1-10,text,true,,18293,234,1,1,https://www.google.com/,806,0,0
1667228239029,806,Request1-0,301,Moved Permanently,Thread Group 1-10,text,true,,703,115,1,1,https://google.com/,806,0,0
1667228239836,643,Request1-1,200,OK,Thread Group 1-10,text,true,,17590,119,1,1,https://www.google.com/,633,0,0
